transaction_id,timestamp,customer_id,account_number,transaction_type,debit_amount,credit_amount,merchant_category,channel,city,balance,is_fraud
TXN000685,2026-03-08 04:47:43,CUST1783,ACC414861,INTEREST_CREDIT,0.00,19045.36,UTILITIES,ATM_KIOSK,Pune,123684.37,0
TXN000686,2026-03-10 20:10:16,CUST1703,ACC730437,POS_DEBIT,9527.22,0.00,ENTERTAINMENT,ATM_KIOSK,Hyderabad,77729.67,0
TXN000687,2026-03-10 14:31:35,CUST1446,ACC542519,POS_DEBIT,2291.94,0.00,GROCERY,WEB_PORTAL,Bengaluru,202305.52,1
TXN000688,2026-03-22 17:11:41,CUST1872,ACC144283,UPI_TRANSFER,2089.64,0.00,INVESTMENT,MOBILE_APP,Mumbai,203831.47,0
TXN000689,2026-03-14 11:42:42,CUST1906,ACC194693,POS_DEBIT,4742.88,0.00,UTILITIES,WEB_PORTAL,Hyderabad,29941.70,0
TXN000690,2026-03-22 18:49:59,CUST1537,ACC364039,POS_DEBIT,8586.05,0.00,INVESTMENT,MOBILE_APP,Hyderabad,43351.01,0
TXN000691,2026-03-11 18:47:24,CUST1825,ACC884727,INTEREST_CREDIT,0.00,13559.38,ENTERTAINMENT,ATM_KIOSK,Hyderabad,204571.50,0
TXN000692,2026-03-14 08:55:37,CUST1057,ACC614178,ATM_WITHDRAWAL,1646.87,0.00,HEALTHCARE,MOBILE_APP,Pune,79518.62,0
TXN000693,2026-03-09 04:23:30,CUST1732,ACC485602,INTEREST_CREDIT,0.00,34664.69,TRAVEL,MOBILE_APP,Mumbai,175443.54,0
TXN000694,2026-03-26 21:15:16,CUST1565,ACC503376,NET_BANKING_DEBIT,9950.24,0.00,TRAVEL,POS_TERMINAL,Delhi,177310.38,0
TXN000695,2026-03-13 00:58:25,CUST1949,ACC367946,INTEREST_CREDIT,0.00,65686.71,TRAVEL,MOBILE_APP,Hyderabad,216547.08,0
TXN000696,2026-03-21 10:56:51,CUST1785,ACC775733,UPI_TRANSFER,3195.28,0.00,UTILITIES,MOBILE_APP,Chennai,230234.34,0
TXN000697,2026-03-16 23:26:59,CUST1861,ACC448884,POS_DEBIT,12356.81,0.00,UTILITIES,MOBILE_APP,Bengaluru,236016.42,1
TXN000698,2026-03-24 17:47:20,CUST1464,ACC828980,NET_BANKING_DEBIT,3951.50,0.00,GROCERY,MOBILE_APP,Bengaluru,113904.58,0
TXN000699,2026-03-07 20:19:20,CUST1589,ACC186226,NET_BANKING_DEBIT,6678.90,0.00,ELECTRONICS,WEB_PORTAL,Hyderabad,15722.81,0
TXN000700,2026-03-21 04:54:38,CUST1702,ACC530247,INTEREST_CREDIT,0.00,54949.48,HEALTHCARE,ATM_KIOSK,Ahmedabad,195387.73,0
TXN000701,2026-03-11 09:12:05,CUST1424,ACC485456,NET_BANKING_DEBIT,2045.97,0.00,DINING,ATM_KIOSK,Kolkata,154359.80,0
TXN000702,2026-03-18 20:39:40,CUST1234,ACC193298,INTEREST_CREDIT,0.00,20714.10,INVESTMENT,WEB_PORTAL,Chennai,237805.67,0
TXN000703,2026-03-20 13:38:16,CUST1152,ACC193387,NET_BANKING_DEBIT,12784.87,0.00,HEALTHCARE,WEB_PORTAL,Delhi,26699.00,1
TXN000704,2026-03-15 21:31:07,CUST1229,ACC848225,POS_DEBIT,10792.82,0.00,ENTERTAINMENT,WEB_PORTAL,Chennai,117262.30,1
TXN000705,2026-03-14 06:38:13,CUST1843,ACC396712,UPI_TRANSFER,11209.32,0.00,ENTERTAINMENT,ATM_KIOSK,Bengaluru,104787.28,1
TXN000706,2026-03-09 07:39:28,CUST1929,ACC360380,SALARY_CREDIT,0.00,60472.45,HEALTHCARE,BRANCH,Ahmedabad,21761.68,0
TXN000707,2026-03-23 12:43:13,CUST1730,ACC502124,POS_DEBIT,204.29,0.00,UTILITIES,BRANCH,Chennai,90962.81,0
TXN000708,2026-03-08 15:58:22,CUST1620,ACC803375,POS_DEBIT,1474.43,0.00,GROCERY,MOBILE_APP,Chennai,93222.70,0
TXN000709,2026-03-13 21:23:08,CUST1991,ACC686741,INTEREST_CREDIT,0.00,48376.05,GROCERY,BRANCH,Bengaluru,86089.23,0
TXN000710,2026-03-15 04:05:20,CUST1727,ACC656189,UPI_TRANSFER,2589.50,0.00,UTILITIES,WEB_PORTAL,Chennai,94706.53,0
TXN000711,2026-03-27 08:47:23,CUST1948,ACC550977,POS_DEBIT,4733.38,0.00,TRAVEL,POS_TERMINAL,Chennai,132314.50,0
TXN000712,2026-03-11 23:31:48,CUST1972,ACC258612,INTEREST_CREDIT,0.00,26910.72,INVESTMENT,MOBILE_APP,Hyderabad,224777.88,0
TXN000713,2026-03-06 22:29:27,CUST1118,ACC618951,ATM_WITHDRAWAL,865.78,0.00,GROCERY,ATM_KIOSK,Pune,125508.17,0
TXN000714,2026-03-24 04:07:22,CUST1095,ACC313630,NET_BANKING_DEBIT,8434.78,0.00,TRAVEL,WEB_PORTAL,Bengaluru,41435.36,0
TXN000715,2026-03-19 06:37:00,CUST1538,ACC904098,NET_BANKING_DEBIT,7655.63,0.00,DINING,ATM_KIOSK,Delhi,224360.21,0
TXN000716,2026-03-11 00:18:43,CUST1696,ACC227916,ATM_WITHDRAWAL,11535.39,0.00,UTILITIES,POS_TERMINAL,Delhi,174073.50,1
TXN000717,2026-03-22 15:29:40,CUST1978,ACC382400,UPI_TRANSFER,2348.94,0.00,GROCERY,POS_TERMINAL,Mumbai,210214.32,0
TXN000718,2026-03-24 18:08:13,CUST1883,ACC151047,NET_BANKING_DEBIT,9354.35,0.00,TRAVEL,POS_TERMINAL,Mumbai,237643.32,0
TXN000719,2026-03-13 08:11:15,CUST1988,ACC908323,NET_BANKING_DEBIT,1107.33,0.00,UTILITIES,MOBILE_APP,Mumbai,104626.87,0
TXN000720,2026-03-25 20:09:07,CUST1305,ACC614688,ATM_WITHDRAWAL,2485.96,0.00,UTILITIES,POS_TERMINAL,Bengaluru,81959.93,0
TXN000721,2026-03-16 14:56:24,CUST1487,ACC381521,UPI_TRANSFER,9999.53,0.00,UTILITIES,MOBILE_APP,Kolkata,135473.51,0
TXN000722,2026-03-02 16:21:29,CUST1692,ACC335122,UPI_TRANSFER,9227.32,0.00,DINING,ATM_KIOSK,Delhi,115114.02,0
TXN000723,2026-03-10 04:08:43,CUST1924,ACC415001,UPI_TRANSFER,7049.88,0.00,ENTERTAINMENT,BRANCH,Kolkata,203363.00,0
TXN000724,2026-03-17 03:32:27,CUST1422,ACC199074,UPI_TRANSFER,8549.61,0.00,INVESTMENT,BRANCH,Chennai,230565.97,0
TXN000725,2026-03-04 23:42:29,CUST1183,ACC924366,UPI_TRANSFER,3860.16,0.00,DINING,ATM_KIOSK,Mumbai,133309.47,0
TXN000726,2026-03-24 14:48:42,CUST1460,ACC754112,POS_DEBIT,6272.96,0.00,TRAVEL,POS_TERMINAL,Bengaluru,88777.39,0
TXN000727,2026-03-28 21:06:27,CUST1547,ACC118785,ATM_WITHDRAWAL,2817.06,0.00,GROCERY,ATM_KIOSK,Delhi,156952.43,0
TXN000728,2026-03-28 21:47:38,CUST1743,ACC610365,POS_DEBIT,2617.44,0.00,TRAVEL,BRANCH,Pune,177574.46,0
TXN000729,2026-03-13 09:05:08,CUST1138,ACC114549,NET_BANKING_DEBIT,10123.36,0.00,ENTERTAINMENT,MOBILE_APP,Mumbai,177218.94,1
TXN000730,2026-03-07 15:41:09,CUST1665,ACC353524,NET_BANKING_DEBIT,14559.28,0.00,UTILITIES,BRANCH,Hyderabad,216867.83,1
TXN000731,2026-03-01 03:10:57,CUST1156,ACC874668,POS_DEBIT,4548.72,0.00,INVESTMENT,ATM_KIOSK,Ahmedabad,126387.44,0
TXN000732,2026-03-07 09:36:53,CUST1853,ACC510762,POS_DEBIT,12903.96,0.00,GROCERY,POS_TERMINAL,Mumbai,152528.17,1
TXN000733,2026-03-28 15:47:37,CUST1610,ACC866591,POS_DEBIT,9474.63,0.00,TRAVEL,MOBILE_APP,Ahmedabad,245179.43,0
TXN000734,2026-03-20 21:57:52,CUST1888,ACC611601,SALARY_CREDIT,0.00,39027.07,ENTERTAINMENT,MOBILE_APP,Mumbai,153894.23,0
TXN000735,2026-03-09 20:26:56,CUST1484,ACC222621,SALARY_CREDIT,0.00,45348.23,INVESTMENT,BRANCH,Pune,145015.09,0
TXN000736,2026-03-10 23:12:30,CUST1352,ACC559392,SALARY_CREDIT,0.00,53826.01,ENTERTAINMENT,BRANCH,Hyderabad,19889.63,0
TXN000737,2026-03-20 22:42:29,CUST1134,ACC407645,INTEREST_CREDIT,0.00,68634.91,UTILITIES,ATM_KIOSK,Pune,94700.95,0
TXN000738,2026-03-20 06:18:44,CUST1767,ACC190378,SALARY_CREDIT,0.00,60982.85,INVESTMENT,WEB_PORTAL,Bengaluru,213464.85,0
TXN000739,2026-03-16 09:15:13,CUST1570,ACC149334,ATM_WITHDRAWAL,2386.90,0.00,GROCERY,POS_TERMINAL,Chennai,201468.38,0
TXN000740,2026-03-28 16:02:51,CUST1065,ACC454140,UPI_TRANSFER,10170.07,0.00,UTILITIES,MOBILE_APP,Hyderabad,56057.98,1
TXN000741,2026-03-26 11:49:02,CUST1788,ACC684080,POS_DEBIT,8451.62,0.00,TRAVEL,WEB_PORTAL,Delhi,248510.76,0
TXN000742,2026-03-27 03:06:50,CUST1625,ACC739270,NET_BANKING_DEBIT,803.81,0.00,ELECTRONICS,BRANCH,Mumbai,202761.92,0
TXN000743,2026-03-28 06:58:23,CUST1160,ACC863729,INTEREST_CREDIT,0.00,12378.78,TRAVEL,ATM_KIOSK,Ahmedabad,163032.64,0
TXN000744,2026-03-12 10:52:08,CUST1125,ACC989816,NET_BANKING_DEBIT,13063.87,0.00,ENTERTAINMENT,ATM_KIOSK,Kolkata,51259.50,1
TXN000745,2026-03-17 05:05:17,CUST1381,ACC849941,POS_DEBIT,3717.48,0.00,UTILITIES,POS_TERMINAL,Hyderabad,95210.22,0
TXN000746,2026-03-26 07:08:51,CUST1439,ACC533491,ATM_WITHDRAWAL,11310.43,0.00,UTILITIES,ATM_KIOSK,Pune,139467.81,1
TXN000747,2026-03-17 02:05:21,CUST1322,ACC521161,POS_DEBIT,6666.55,0.00,DINING,ATM_KIOSK,Mumbai,183642.05,0
TXN000748,2026-03-21 04:57:36,CUST1059,ACC762288,SALARY_CREDIT,0.00,58143.47,TRAVEL,ATM_KIOSK,Kolkata,170141.40,0
TXN000749,2026-03-24 23:20:58,CUST1352,ACC108286,NET_BANKING_DEBIT,10526.82,0.00,TRAVEL,BRANCH,Bengaluru,220283.40,1
TXN000750,2026-03-20 19:41:28,CUST1714,ACC462021,NET_BANKING_DEBIT,6088.87,0.00,UTILITIES,WEB_PORTAL,Chennai,223581.24,0
TXN000751,2026-03-24 04:33:34,CUST1290,ACC324116,POS_DEBIT,602.70,0.00,ELECTRONICS,BRANCH,Chennai,185398.19,0
TXN000752,2026-03-01 00:56:50,CUST1552,ACC721285,INTEREST_CREDIT,0.00,28849.62,TRAVEL,WEB_PORTAL,Chennai,164386.09,0
TXN000753,2026-03-27 11:16:40,CUST1519,ACC471692,NET_BANKING_DEBIT,6370.05,0.00,ELECTRONICS,MOBILE_APP,Delhi,187016.75,0
TXN000754,2026-03-15 10:15:51,CUST1763,ACC709845,SALARY_CREDIT,0.00,25857.28,ENTERTAINMENT,POS_TERMINAL,Chennai,188161.79,0
TXN000755,2026-03-19 21:08:45,CUST1386,ACC644909,UPI_TRANSFER,10020.49,0.00,ENTERTAINMENT,MOBILE_APP,Pune,206543.62,1
TXN000756,2026-03-12 14:06:09,CUST1728,ACC546370,INTEREST_CREDIT,0.00,45765.83,UTILITIES,MOBILE_APP,Delhi,208368.04,0
TXN000757,2026-03-03 11:43:33,CUST1412,ACC716813,POS_DEBIT,6402.06,0.00,UTILITIES,POS_TERMINAL,Ahmedabad,65474.33,0
TXN000758,2026-03-16 23:26:52,CUST1166,ACC251357,NET_BANKING_DEBIT,6380.16,0.00,DINING,ATM_KIOSK,Ahmedabad,233793.37,0
TXN000759,2026-03-17 03:44:13,CUST1466,ACC596349,ATM_WITHDRAWAL,14522.08,0.00,GROCERY,WEB_PORTAL,Pune,135598.59,1
TXN000760,2026-03-19 09:02:33,CUST1156,ACC223461,POS_DEBIT,9043.92,0.00,HEALTHCARE,POS_TERMINAL,Pune,43403.61,0
TXN000761,2026-03-26 18:26:03,CUST1959,ACC419987,UPI_TRANSFER,4445.02,0.00,TRAVEL,WEB_PORTAL,Bengaluru,48574.31,1
TXN000762,2026-03-28 01:26:30,CUST1586,ACC424745,NET_BANKING_DEBIT,7357.47,0.00,INVESTMENT,POS_TERMINAL,Kolkata,96932.50,0
TXN000763,2026-03-05 04:32:40,CUST1471,ACC898678,SALARY_CREDIT,0.00,63412.20,INVESTMENT,ATM_KIOSK,Bengaluru,210915.61,0
TXN000764,2026-03-14 12:14:57,CUST1404,ACC455465,NET_BANKING_DEBIT,4911.98,0.00,GROCERY,ATM_KIOSK,Chennai,171158.04,0
TXN000765,2026-03-21 22:19:35,CUST1660,ACC229794,NET_BANKING_DEBIT,1373.52,0.00,ELECTRONICS,WEB_PORTAL,Mumbai,20828.96,0
TXN000766,2026-03-17 00:07:42,CUST1958,ACC657695,INTEREST_CREDIT,0.00,41522.77,DINING,MOBILE_APP,Chennai,191381.26,0
TXN000767,2026-03-15 02:51:34,CUST1621,ACC435996,ATM_WITHDRAWAL,3717.04,0.00,UTILITIES,BRANCH,Mumbai,223599.12,0
TXN000768,2026-03-14 05:26:01,CUST1880,ACC653545,SALARY_CREDIT,0.00,65338.20,HEALTHCARE,ATM_KIOSK,Chennai,20466.86,0
TXN000769,2026-03-05 05:16:49,CUST1091,ACC261719,POS_DEBIT,1763.94,0.00,TRAVEL,ATM_KIOSK,Bengaluru,54516.66,0
TXN000770,2026-03-02 09:24:06,CUST1327,ACC249380,POS_DEBIT,9236.41,0.00,UTILITIES,POS_TERMINAL,Chennai,21385.23,0
TXN000771,2026-03-02 06:15:48,CUST1611,ACC714496,SALARY_CREDIT,0.00,70910.43,ENTERTAINMENT,ATM_KIOSK,Kolkata,226382.85,0
TXN000772,2026-03-03 15:01:26,CUST1648,ACC345094,POS_DEBIT,4075.85,0.00,GROCERY,POS_TERMINAL,Delhi,144983.46,0
TXN000773,2026-03-05 09:36:26,CUST1456,ACC187984,ATM_WITHDRAWAL,11456.53,0.00,ENTERTAINMENT,WEB_PORTAL,Pune,168114.46,1
TXN000774,2026-03-18 13:58:35,CUST1462,ACC143822,INTEREST_CREDIT,0.00,73971.61,GROCERY,ATM_KIOSK,Chennai,198775.56,0
TXN000775,2026-03-16 08:38:16,CUST1859,ACC813029,NET_BANKING_DEBIT,14582.62,0.00,UTILITIES,POS_TERMINAL,Hyderabad,15127.59,1
TXN000776,2026-03-06 23:34:36,CUST1071,ACC415242,INTEREST_CREDIT,0.00,63847.89,ELECTRONICS,ATM_KIOSK,Delhi,81108.15,0
TXN000777,2026-03-14 06:39:32,CUST1980,ACC941017,ATM_WITHDRAWAL,10889.85,0.00,HEALTHCARE,POS_TERMINAL,Chennai,249722.99,1
TXN000778,2026-03-11 06:29:38,CUST1336,ACC116645,NET_BANKING_DEBIT,6818.14,0.00,DINING,MOBILE_APP,Ahmedabad,246010.16,0
TXN000779,2026-03-14 17:57:44,CUST1720,ACC612729,POS_DEBIT,13526.60,0.00,UTILITIES,BRANCH,Delhi,173086.00,1
TXN000780,2026-03-27 21:28:43,CUST1126,ACC470141,NET_BANKING_DEBIT,9786.43,0.00,UTILITIES,BRANCH,Pune,224754.47,0
TXN000781,2026-03-23 00:07:29,CUST1379,ACC302365,SALARY_CREDIT,0.00,17403.06,INVESTMENT,MOBILE_APP,Hyderabad,195471.97,0
TXN000782,2026-03-12 06:05:52,CUST1628,ACC755608,NET_BANKING_DEBIT,345.74,0.00,TRAVEL,WEB_PORTAL,Hyderabad,231528.69,0
TXN000783,2026-03-16 22:45:38,CUST1214,ACC107482,SALARY_CREDIT,0.00,72710.76,ENTERTAINMENT,ATM_KIOSK,Delhi,23647.07,0
TXN000784,2026-03-22 23:36:43,CUST1698,ACC732262,UPI_TRANSFER,8558.08,0.00,DINING,MOBILE_APP,Bengaluru,144669.52,0
TXN000785,2026-03-08 16:46:50,CUST1280,ACC301170,NET_BANKING_DEBIT,1022.49,0.00,GROCERY,BRANCH,Chennai,148927.27,0
TXN000786,2026-03-21 21:41:03,CUST1874,ACC438689,NET_BANKING_DEBIT,8423.73,0.00,UTILITIES,ATM_KIOSK,Chennai,235404.24,0
TXN000787,2026-03-12 16:48:02,CUST1905,ACC856254,POS_DEBIT,10218.59,0.00,ENTERTAINMENT,MOBILE_APP,Chennai,124647.88,1
TXN000788,2026-03-13 06:21:05,CUST1901,ACC699596,SALARY_CREDIT,0.00,42268.72,GROCERY,WEB_PORTAL,Kolkata,89316.86,0
TXN000789,2026-03-11 09:04:40,CUST1640,ACC201424,POS_DEBIT,13759.08,0.00,GROCERY,ATM_KIOSK,Kolkata,61266.05,1
TXN000790,2026-03-09 07:06:30,CUST1244,ACC457356,POS_DEBIT,8908.34,0.00,GROCERY,POS_TERMINAL,Hyderabad,93561.10,0
TXN000791,2026-03-25 03:40:28,CUST1592,ACC230889,POS_DEBIT,11647.45,0.00,ELECTRONICS,MOBILE_APP,Mumbai,160598.14,1
TXN000792,2026-03-03 04:03:58,CUST1821,ACC563385,SALARY_CREDIT,0.00,26929.56,GROCERY,POS_TERMINAL,Kolkata,214207.65,0
TXN000793,2026-03-28 12:25:06,CUST1632,ACC888490,POS_DEBIT,1572.32,0.00,UTILITIES,WEB_PORTAL,Mumbai,27267.74,0
TXN000794,2026-03-20 19:06:21,CUST1666,ACC808602,SALARY_CREDIT,0.00,31874.40,GROCERY,ATM_KIOSK,Pune,201863.70,0
TXN000795,2026-03-20 22:04:37,CUST1808,ACC981621,INTEREST_CREDIT,0.00,18473.69,ENTERTAINMENT,BRANCH,Bengaluru,39132.07,0
TXN000796,2026-03-20 14:11:15,CUST1140,ACC935741,NET_BANKING_DEBIT,7658.03,0.00,GROCERY,MOBILE_APP,Bengaluru,128128.84,0
TXN000797,2026-03-12 09:37:56,CUST1554,ACC913166,UPI_TRANSFER,8788.61,0.00,DINING,WEB_PORTAL,Ahmedabad,168150.67,0
TXN000798,2026-03-17 18:42:43,CUST1148,ACC160101,UPI_TRANSFER,9069.78,0.00,ENTERTAINMENT,BRANCH,Mumbai,243013.70,0
TXN000799,2026-03-21 06:50:04,CUST1349,ACC298553,SALARY_CREDIT,0.00,29067.13,INVESTMENT,ATM_KIOSK,Pune,244480.03,0
TXN000800,2026-03-10 13:21:10,CUST1107,ACC576370,INTEREST_CREDIT,0.00,44626.78,GROCERY,ATM_KIOSK,Hyderabad,93880.21,0
TXN000801,2026-03-07 07:30:47,CUST1786,ACC954225,POS_DEBIT,9599.57,0.00,HEALTHCARE,ATM_KIOSK,Hyderabad,124636.14,0
TXN000802,2026-03-12 00:04:22,CUST1030,ACC681636,SALARY_CREDIT,0.00,17897.12,ELECTRONICS,WEB_PORTAL,Chennai,247621.34,0
TXN000803,2026-03-25 11:02:01,CUST1203,ACC307434,SALARY_CREDIT,0.00,18608.24,TRAVEL,WEB_PORTAL,Hyderabad,152636.30,0
TXN000804,2026-03-18 07:11:12,CUST1022,ACC284630,UPI_TRANSFER,10796.61,0.00,TRAVEL,MOBILE_APP,Mumbai,94857.11,1
TXN000805,2026-03-11 06:19:29,CUST1245,ACC487596,NET_BANKING_DEBIT,2101.79,0.00,HEALTHCARE,WEB_PORTAL,Kolkata,222977.71,0
TXN000806,2026-03-26 06:12:34,CUST1387,ACC828082,NET_BANKING_DEBIT,1027.39,0.00,HEALTHCARE,POS_TERMINAL,Kolkata,232176.53,0
TXN000807,2026-03-07 17:18:50,CUST1152,ACC443598,NET_BANKING_DEBIT,3706.02,0.00,ENTERTAINMENT,MOBILE_APP,Chennai,159766.58,0
TXN000808,2026-03-16 06:46:05,CUST1803,ACC593530,ATM_WITHDRAWAL,12779.96,0.00,ELECTRONICS,WEB_PORTAL,Kolkata,242570.31,1
TXN000809,2026-03-17 14:11:20,CUST1729,ACC492040,NET_BANKING_DEBIT,11279.49,0.00,INVESTMENT,ATM_KIOSK,Ahmedabad,102952.53,1
TXN000810,2026-03-21 01:13:14,CUST1916,ACC312861,UPI_TRANSFER,8738.74,0.00,INVESTMENT,WEB_PORTAL,Kolkata,200796.75,0
TXN000811,2026-03-27 11:16:35,CUST1086,ACC240855,ATM_WITHDRAWAL,4624.69,0.00,ELECTRONICS,POS_TERMINAL,Ahmedabad,149272.04,0
TXN000812,2026-03-15 16:39:21,CUST1436,ACC573066,INTEREST_CREDIT,0.00,29610.25,INVESTMENT,ATM_KIOSK,Kolkata,152231.12,0
TXN000813,2026-03-13 00:11:28,CUST1239,ACC378527,UPI_TRANSFER,12077.34,0.00,ELECTRONICS,POS_TERMINAL,Delhi,89499.80,1
TXN000814,2026-03-21 02:50:17,CUST1948,ACC338804,UPI_TRANSFER,12646.92,0.00,ELECTRONICS,MOBILE_APP,Delhi,135505.88,1
TXN000815,2026-03-11 08:19:47,CUST1835,ACC905812,UPI_TRANSFER,622.31,0.00,TRAVEL,WEB_PORTAL,Bengaluru,61211.89,0
TXN000816,2026-03-01 09:18:52,CUST1354,ACC921169,NET_BANKING_DEBIT,11110.32,0.00,UTILITIES,ATM_KIOSK,Mumbai,229409.89,1
TXN000817,2026-03-05 12:14:14,CUST1740,ACC885527,SALARY_CREDIT,0.00,50786.37,ENTERTAINMENT,ATM_KIOSK,Hyderabad,247479.54,0
TXN000818,2026-03-15 23:52:29,CUST1348,ACC930382,INTEREST_CREDIT,0.00,46090.25,ELECTRONICS,POS_TERMINAL,Hyderabad,144864.58,0
TXN000819,2026-03-07 14:28:54,CUST1571,ACC131566,SALARY_CREDIT,0.00,58909.17,HEALTHCARE,WEB_PORTAL,Bengaluru,179016.20,0
TXN000820,2026-03-26 21:53:22,CUST1347,ACC336444,UPI_TRANSFER,14153.14,0.00,UTILITIES,ATM_KIOSK,Kolkata,17275.07,1
TXN000821,2026-03-26 01:59:08,CUST1157,ACC446292,NET_BANKING_DEBIT,8087.18,0.00,UTILITIES,ATM_KIOSK,Hyderabad,20461.36,0
TXN000822,2026-03-16 03:21:36,CUST1985,ACC573469,SALARY_CREDIT,0.00,9459.65,TRAVEL,MOBILE_APP,Bengaluru,105811.95,0
TXN000823,2026-03-27 22:38:31,CUST1027,ACC295760,POS_DEBIT,10139.54,0.00,ENTERTAINMENT,MOBILE_APP,Kolkata,56744.48,1
TXN000824,2026-03-15 01:23:33,CUST1011,ACC280172,UPI_TRANSFER,3128.09,0.00,HEALTHCARE,ATM_KIOSK,Kolkata,138232.99,0
TXN000825,2026-03-14 15:47:04,CUST1398,ACC316509,ATM_WITHDRAWAL,14844.45,0.00,DINING,WEB_PORTAL,Chennai,45347.35,1
TXN000826,2026-03-06 19:36:19,CUST1601,ACC312832,SALARY_CREDIT,0.00,62252.73,INVESTMENT,POS_TERMINAL,Hyderabad,171226.27,0
TXN000827,2026-03-27 12:38:51,CUST1252,ACC651400,POS_DEBIT,14866.72,0.00,HEALTHCARE,BRANCH,Ahmedabad,119746.92,1
TXN000828,2026-03-03 09:41:56,CUST1940,ACC578472,SALARY_CREDIT,0.00,37388.68,HEALTHCARE,POS_TERMINAL,Kolkata,24184.93,0
TXN000829,2026-03-14 07:11:57,CUST1632,ACC868862,INTEREST_CREDIT,0.00,62640.07,UTILITIES,ATM_KIOSK,Kolkata,214713.31,0
TXN000830,2026-03-02 07:56:55,CUST1161,ACC387075,NET_BANKING_DEBIT,2792.49,0.00,TRAVEL,MOBILE_APP,Hyderabad,107484.56,0
TXN000831,2026-03-04 11:04:48,CUST1107,ACC628896,SALARY_CREDIT,0.00,33789.47,HEALTHCARE,ATM_KIOSK,Ahmedabad,194037.29,0
TXN000832,2026-03-03 20:44:43,CUST1767,ACC584341,ATM_WITHDRAWAL,3828.86,0.00,UTILITIES,POS_TERMINAL,Kolkata,123609.36,0
TXN000833,2026-03-05 10:42:47,CUST1475,ACC608306,ATM_WITHDRAWAL,5980.28,0.00,INVESTMENT,MOBILE_APP,Delhi,41950.44,1
TXN000834,2026-03-15 04:30:52,CUST1285,ACC982442,INTEREST_CREDIT,0.00,50991.58,DINING,WEB_PORTAL,Mumbai,182691.66,0
TXN000835,2026-03-18 23:25:10,CUST1079,ACC804005,INTEREST_CREDIT,0.00,12036.06,GROCERY,POS_TERMINAL,Bengaluru,84123.99,0
TXN000836,2026-03-02 21:34:13,CUST1452,ACC830587,SALARY_CREDIT,0.00,30066.09,GROCERY,BRANCH,Delhi,65918.02,0
TXN000837,2026-03-20 00:03:49,CUST1386,ACC904377,SALARY_CREDIT,0.00,53324.27,ENTERTAINMENT,WEB_PORTAL,Pune,119336.87,0
TXN000838,2026-03-01 10:52:12,CUST1696,ACC801444,ATM_WITHDRAWAL,3039.79,0.00,ELECTRONICS,WEB_PORTAL,Delhi,21566.88,1
TXN000839,2026-03-04 10:20:35,CUST1641,ACC298754,NET_BANKING_DEBIT,2559.85,0.00,ENTERTAINMENT,BRANCH,Kolkata,112684.80,0
TXN000840,2026-03-12 10:11:00,CUST1411,ACC785761,SALARY_CREDIT,0.00,13456.28,HEALTHCARE,MOBILE_APP,Kolkata,65238.30,0
TXN000841,2026-03-21 19:23:02,CUST1068,ACC329177,ATM_WITHDRAWAL,6908.70,0.00,UTILITIES,POS_TERMINAL,Ahmedabad,206544.95,0
TXN000842,2026-03-28 18:10:16,CUST1982,ACC199346,POS_DEBIT,10702.34,0.00,HEALTHCARE,ATM_KIOSK,Bengaluru,200946.05,1
TXN000843,2026-03-28 21:30:04,CUST1343,ACC118506,UPI_TRANSFER,2671.20,0.00,INVESTMENT,ATM_KIOSK,Hyderabad,176591.90,0
TXN000844,2026-03-08 00:39:48,CUST1918,ACC230082,INTEREST_CREDIT,0.00,46122.80,TRAVEL,WEB_PORTAL,Kolkata,247269.50,0
TXN000845,2026-03-10 06:09:24,CUST1209,ACC773226,ATM_WITHDRAWAL,9315.51,0.00,GROCERY,WEB_PORTAL,Ahmedabad,103013.05,0
TXN000846,2026-03-11 20:50:48,CUST1040,ACC646174,NET_BANKING_DEBIT,13166.11,0.00,UTILITIES,POS_TERMINAL,Mumbai,46552.75,1
TXN000847,2026-03-08 06:34:03,CUST1928,ACC797309,ATM_WITHDRAWAL,12711.68,0.00,ENTERTAINMENT,WEB_PORTAL,Kolkata,92848.51,1
TXN000848,2026-03-01 02:55:31,CUST1071,ACC301814,INTEREST_CREDIT,0.00,27514.59,GROCERY,WEB_PORTAL,Hyderabad,118954.81,0
TXN000849,2026-03-07 07:32:05,CUST1436,ACC860206,ATM_WITHDRAWAL,1421.80,0.00,INVESTMENT,POS_TERMINAL,Bengaluru,210336.91,0
TXN000850,2026-03-10 09:36:28,CUST1990,ACC766478,NET_BANKING_DEBIT,3003.17,0.00,ENTERTAINMENT,POS_TERMINAL,Ahmedabad,157375.04,0
TXN000851,2026-03-13 05:30:28,CUST1432,ACC629837,POS_DEBIT,14267.65,0.00,UTILITIES,WEB_PORTAL,Ahmedabad,99501.75,1
TXN000852,2026-03-03 09:38:34,CUST1156,ACC679707,POS_DEBIT,11440.84,0.00,DINING,POS_TERMINAL,Kolkata,115438.36,1
TXN000853,2026-03-18 19:30:04,CUST1341,ACC243294,SALARY_CREDIT,0.00,26409.31,INVESTMENT,WEB_PORTAL,Bengaluru,81558.05,0
TXN000854,2026-03-12 15:25:59,CUST1425,ACC513820,ATM_WITHDRAWAL,112.50,0.00,HEALTHCARE,ATM_KIOSK,Ahmedabad,186636.63,0
